query_id,answer
VQAGESSzr7fo7ofu,ba9ab2a063686d52 c2911e1e664afcda 1ca6d0f6e6939cc4 3ed4cd0fb1931255 b0035beaa672643e 5f3846c6308a8903 ebca998f6016e4b3 988b20c9f0408959 26c2c6e4cefc7705 01e5148e320b7882 deb45e80ab046497 cfd0a88d428decfd 5c746fded79be295 6d723a74c2a334ed 309078ad9395ecbb 5eefa0320f61fd34 d6995175a7b704ac 9d359a83f56cea38 5199fbbb6203e5b9 b7c9116d39ebc920 8cfa8b00668b4d69 7a2159d2cdd78cb8 c037995390866569 e9a6d09779471a7f d450e9034e05e616 fb4d62f9676b00c9 b657dd8267335e4d 2a5e3a2d533b803b 9192bda723e3fb2d 7f0511ecbe30dd53 c2f8ade9f75fd149 b1c225576781dac5 da3f72a3fbfdb1fa 6f68ab8dea9d0899 cec1e429ee59bb1f 6b52ec4b052e2c04 1ab09a861aedb4dc 5ab2e6da54397038 a147f51b58bde953 690420908bcf985c 78443f164fe8236b e575ea77f285b4e5 7f7a46e37abf8dcd 5c50d229d4f321fd c53be4395077922e 1557ee280b883246 303f8dddadfbc941 4e14009b66609c05 4f1e1c20ae4a32f9 234d32d5dd1cd66d
MevBTntNgYhUyJrM,1fb26a435dede5dd 00b89ca57279837b 10511568f959b631 1ca05529a94adcb2 1d8341fcd0e5362d 5ed9d2667d599b47 a490fde6e1d4597a ea64264c97423014 fd26117be6bb3b86 693ba6487001096c 10bd095477d6dc9d 7330d66198647e5f 05b076730c916a22 4b7a135ef49b11e5 11580cc54de882c6 e17a0376acf841bf 59135e233bcfd831 5b7d9f8512153997 de0d87c77f902f49 617d5beeeb2b8cb0 c5f84a7589f72983 d188ec93af12885d 84f80bda3bc5fcff 3cac907d7481e0c6 a5f5d3e8295ecd3c 87faaa665fcf5b22 44eeb4740a684f89 ec53f6b3ead1f372 887bc5a22812369d 16735d5cea189242 9aac765718d4676a 432f3840124d7a4c 691181ddf0c5a330 dd162d94f3d2a651 797a834fda1833d7 4fc2fa46e2c8cefc cdda8589fbedd6e3 b7481c73f58f5f35 70d12ca5c32c68b6 92be5271f5c694d6 f076a624c110af58 adedb7ec0d743cc5 bb14eb4bcc34e432 89291c76fe6f80a0 88110128f798072e 53a0cf73d4f993c6 3de588f18e1b933c 1549fdc4eea373ca e3d9a786190ee0e9 16e6986a594c4dd4
8qkYsruI9IPO91co,307e91277aabb8ee 9152bbdbbf5331a9 a5d946e98aa15159 dc5b8d6a9fd90f59 b4204496c643f9e7 e4d30dbd67484c37 fb65a33116c95739 2d19ee02bdfb0a0d ae0b4c63338407b8 aefa66b8d5f7b43a 9c6c56e6155e3d1b 9d68dd89c2280210 8fbcb5faaa851102 992fc571b6694500 94062a6bce0a0508 382244e23a5ff2ba 991a74356f3d7c4e fe15fa75403a2979 471637c4ffad93f8 6912341399db54d7 cc47b515072c2c8c 60d9e8901bc4c8cf 70b64e9d24e154b0 83de3960fc52e60f 0e7b1d8fd96e8b04 50e69e9fd7347570 9d2b17c3a5307214 7ff50cab05310e97 7dd5e05296ba618c 8e1b79cabae0d3c3 2d1918fce753ab06 784159b854440e0b ca1313a3ef161f2c 0bbd443b651fff83 7352f4e62f419644 2094c7b8a935fdd1 9b727ca8d9c0dc12 26fc07faaa80308d a4eafaf70a55f92c e10752d324f57261 213f24821dc48fa7 1040c7ae72b4f527 60a16cf84506dd81 a530f52836608ec7 28656195b0cba6e8 69e0b465ace64e94 377916efa24b43eb 8cf899a373ba7b7d 4f212d9a2cb89480 3ba8db7e7cc08711
DEN9BwdC5KQ2xaMR,0c64f7a8bc9ef5a4 72eb7731b17f0ad7 444fd86b055674b7 6e9a33083037d8ee 60b00ae1cacc1e9f 8b8afa707bcffe78 13eecfa3a75a2f71 b30adc85f3e7c5ec 8488afa5ef54638f b32ba4cc577b1b8f 9dad82a818f0671e 5ad35511b51d54dc d2810e74009c5bfa 3f9c183e07c4a33e 8a64302073c1831d e600e0aee52ef872 6f8e423f843ad2ac e93fa54f994b618a 6bf2656ce5d3af52 833ef84459911659 e22e1bb344a74f15 f290c92d9111852b 0917eb0c1becf536 fc66909705efda6b 4263760c10c0dd19 5f95931dc3d7a9c2 f009814906bec316 194e7dd62dcfe966 598d4a3436fdcb59 30919dce4919c41b e69d2588cda48e82 9c46da2e5f33d475 4061953c04581d3e 12da15612e5c7164 4df126e389eb7e2a 3ea738009590b99b 95be86f717a46e69 413ff40366b53b18 4f417b3b823c4a17 ff3cf7ff08a34f91 16cadfa17afbf47a e36d66c131d2d9d0 f3627fd743f30ae3 b90cddc959d2b86b 8fd0fa534e2fe08d fa3f53e8a08134e3 6d2ee2a806b5a46e 66194acb50d2baa4 e34663ce17eb9480 ba8a19f19d272a21
ZRAEGmi0KFMcQUnk,05c1d6476c20c9a2 1e6c849543277e26 f09e5529197eb0bf 9d6bda02e10a81e5 73d71590777b00ab afb55e2621005f3d 96b180f476d8bd08 4201a70a622750fc b40d3f9a3ccc38d4 1f5d9b2bba9e16c5 660fec21981cecfc 6dfd1eb2ad6ef3a0 d3342c72063f863b fb8410dbd056f405 4fc9b6388477353d 85132ec8faa0f4cf 77e67bb0efe657de f9abf2b0a2211f07 754d60f22cfd4a9a d9b7396de473e88b 10fe097893531338 6b037b66d3e4ee64 b0957b609336f631 bccf986ea26743cc 0449c10a0b3ee803 00a4295a216d1229 32a4b1b2bc9391bf 1c9e7192c5e336f3 d4e3419df6d6699b 79ccd4b7b80a835f 84900e0ff1caa9d7 fe54dd0ed747a59f f1f348a49cba8419 78c230d33db75f43 fa73e8726bc122b3 e23bf7d649a89563 52d10454e3f0d84c 028e00209764e33d 294383333f6ebbf7 72a74ff0f8633487 ce6be4b554ebf880 88efc01417c81abb 5663349420297acc b4f5aaf8e2ecfe37 dcaa920ce57de27d e72840cabc438300 e6c00672b118f500 36d4a8c9133efb21 9f3e956ad7a7be35 fb4f6218fd480671
iJ3Z3bm4oqXbQ6Sf,f37254debb40a29e 691aa2946306d5d5 90697d6475bb26a7 e43707d5c766f98f c828c50761791de3 b3999a90f31abb3d 209aac9e17581ed6 86dd512125752848 bf48327987b8aa98 7684b048427c293a eb2ca44748d2fbe6 a69d2e9e1d04a980 61ce1a96e79abb09 5e01775bdd7284c7 038d08798685f7d5 d037e985f9858af5 948720815ff9d6b0 860b13fe1df140b7 0e6143fdee48a162 59243e431ab490cf 149c3ed25d193bb3 19f28eaefa20f52b 3f3194d8c1713776 c665d6ffaefaafb4 254cc1e83b32aad5 79c4919d6d665050 f9cc652c34685f12 56e92a8cc8e47156 0f740d209dbde4ea 2e8fc6032092c483 caa2e2c224a30e5f 5917d16596c16d06 e01bf6dd49bef13a 76df1a4b672fc0fd c27f38b713a09c43 ee3f3ef343f56dbf 94643c9e36023584 cea8961dbaa5b838 c885e11519eb25ad f246259a79777171 d2dbf8a6a2f7781a bdedc97acf3262ff 3938b1ec6779e57e bedb367ec137f225 4f955ea5816da212 12acb8baf8483b58 c07c4ecbdd19373f 6a231e3ba5a60b2d e3f31b4add63a3d7 0fc5514ddd58a055
1dt2G16Km9ZsfwKe,51e6177027e00673 fde1e5f92f8c8bfa d2b8fc24e8475587 d26eaae12c9fb9b4 91678fd486fdd954 57a99dec5fa1bdb6 647f8dda20013a73 79fb5404faa2eef4 99dc920bd71f70da 2d486cb16628e68e dad97ab15ce62118 c1dcd7224234a6de 2bd704df5fe0cf5f 0f44e16261b461cc d38c16776cb9d7eb 5496e8396e7fc970 edec7eb6fd9a3d60 4e48b47537f6f015 0dc1a574410d53d1 367700932556af2d 12c0342066551ce7 436f04b75394ab06 e2e0d0b220e8267b 58d1e8440d103f67 03f4a46bab4c6e6f 6706f88fc2748505 beb78bbd196c8535 ceda64fa1c502b04 ae0f0ad904f15340 5f2a211e29829ce5 3924836ae8a3e327 9fa60ee55fe49170 c8c4f1667d97f07a 4ab3e0adb16e5b58 42341b8adfceb695 fec5e351e7e00c9c 491b74086da2950e cf5cd630d8527d8a 168713cd4e142ac5 bca571d54929360e 208a3a9c5e038fb9 57da90dfb223af25 0a526bb52b2bab16 33dc01a1d19bebbd 44611d29cec23fc5 d6c752dc736b0845 8610da9fff88cf71 afd941fcb00cd923 23ca9c497a5f8442 7d5923cbdf97c519
IwtCQ8AzVVD6BejC,6d890ed7483bd681 b0419565b3a53986 e2b81ef7139f2f6c 6505cdf1d07e9551 c01c12e9e2931377 94311a6ba093128f 9aa57f26ab748527 908191743fc049b4 81a88c5fbe158030 807ad650b7efe195 ab9e134aeb8904ae dec1773645f6f4ad 8a95cce8b2b59af6 f0a795697f0b62e7 bae0134d13ef6e0c b7632ceba7cf365a 79980088128d97d6 9168f63640470a6f a4bf5f917dbc34cd 8acb86e1952c7575 ff43d86db14b3593 10134a4d57e78399 d787aabd9d9c005d 010fd8febbadb6f6 172a099c20360e09 b18af98939cae341 c424952788531174 0f49ee06c2006643 33ed53a8a523a8e6 27f98f049e9b180b d43f9b5eac9ebbf6 11d78f6bf1451bc3 e9faeac4bd57c9ef 8588316d17011353 ed2b252b53868513 1f96da2e56c50eca 2699328800180ef3 bceedeb6de5bba45 1623bf9d5f23213d 739c1398f23323b1 8b8ae207187dcb25 152d5d4654fc6fb8 e6f0ea235aa6d80f 09a771aea9751eef bbeaf468c12b1715 f6f0b0bba24849c1 070e20e3100fb811 a1abe3050db780fe 0dcf94f6521715a4 cb22b4e6d5996bcd
dr8cPH31lANtWj4W,4afda7aa18d4849a 8c799d14e83743da ae409c75a7c60694 597780748873d0b8 af4b64575d2ea28f b53634eedb264610 d3f123fdbb1e50cd 88cad508835f6422 8c624ff95081fc36 3d5532b31be8a6db a051a6a3c0d033e5 f4d202f9f2f469d8 347b1524afe0a7eb 8ed209ee90f0fa26 dbfded59f7423076 f77fe247fe9a8aaa bff8d2a786d784de 9f2f85d66c001f91 956d358d71b2857b 356de5ddc3fa49f4 7bd1680eb3caf088 f9fce128014f5d36 094dded09c32d981 db30ca5617aff345 65831e7d7e5372a7 4e62efccbbcc628a b0a2d29ec17eff6d 2ffdf3dc90e93528 e6c9f97617c10973 01c5033012087928 2a3182473c4233a6 f76acfa168c46432 bd379b29e43d3c28 dfd34321b73af45d 0c444117d1f12750 bf1f3ae7aeecb1ab 8a0c230fbbba10eb 38d23ca0c82e6aef 150c4bb6569a5f08 dbb3c312ba10045f 76ca7f8684dd6863 3c36804e08f6f56a c28b4e91a789b3db 85287fee3f9803fb 96cf9557e6f93dba c05f5252b08db2e3 43a8433dd1fbcb64 0046c4b5f897e21d cfa9f83ce5521fa8 493c5020251049c8
pH0VioHYn8fMkoNL,b1c0d21414d5d1fa d30b7afd54306bda ca4797af40fb4214 01688269a87804a0 e97d0194c6e51966 6480fc70cd550888 39f6cdf4830b6e64 9308d115b2aa2ff8 378c956ec1742919 2256df6d004489ac 67eeb933bd71105a 9cdd07f8ff7360a9 4d9503d4f35270ad 84ea79305bb0fb35 00fb6c1d340f4467 9fe44ebfeb5012ad f4b063c6a75d6b35 7105af87b1268dd8 93428b514f6903b7 c969723d8a3f63e4 5c7be9d44f593c78 4eef6dafd7541682 aeea893580c4261f 1f22debfdb7d999e ecad05cd0cad33c5 64039bff2bf4f5e3 d97a379863cf99d2 7c690a367fa69d25 4c8e1ec27b4545f4 29b2a6bb38822cda 4b69b79b28e02316 c5f7fb243d4c2ede 564e077b92d300f9 852313bf3317a587 3cc3cf534607696e cfcb7da1f3cd7359 6cb5d7124cd7b939 b125bdc03c494dfa d57cd2820df77ac6 485a5fe98bae25c4 2e85436f6513a0cd 31c630184deed81d fab5bf956436a174 2c492de349623d0a 66e30e1ffae8eedc a7e233780d7980ec 48d7b41f3204ca71 0ebe7db9ae2620cd 4c906975793a94e6 076f7d0e6d0bee82
kucpFGacSwyJka00,f30a73a412a1a7ad 203161e6c50b83fa df10fd85cf171e41 8501a0cf46fe7f7a fd49fea7c62cde8f 6d0b43a1a0a6435d ff8c83488b07936e 3767cb2c6269f5fb 669952ce45b7cb5c 08e483ceda254bac 62110bb787c73220 0a6c422214946d72 5c3ee000a94c97a4 ade390b915fe10a5 4fc47235ce2bfc4c d12b1e9b8442d3f8 b1423e7568d82ac1 9bcb839abf364980 7bdaf0678dfa1a0a e9a83c08a72c76ac 978d48c31d9f49e1 a98467efc07fd7fc da2e6461965d91aa b03d5af780e3ce06 192e73a7dfaeb3dc 28187b7724e8134a 91a6d9fb2bb3a539 662a0eb708951212 d63387c6a4240246 0f841d7885acbf45 64560444956b59d1 1939e0fdb18669f5 c314beb1efc4b66f d4377e60e23e8c48 950d8cf0c0c87a8e 818bc87adc06759b 5b0c370a64677354 ab8ca12b255f8d89 3feda39e9163b081 ab2e67bf2b833cc7 c006b380ca269dbc bb1a349846076399 cb992c347498301d 61d7f50a8be94957 612e2df8b3bae49a 73dcf0f92a0e30ba e09ea7e54e9c1cc2 3a0dfa31335eacb2 31c635a1e9d9ac96 23b233d3a142fdb8
xGsvCRfuPUxhS4EH,e79a22241e4a5a09 5a25da1bc0337706 643efa8ce961e451 a6f7855a852dac43 0e73c3ec751b9b94 29579f3645b7bab3 24ad575be292543c b2feb61f233225b4 a6d9353ab4956c2e 3b9b72ca1548b957 2623bef2b7b91a03 bce980399c2a1eb3 02173714cbabde46 369522d7215314e6 edb42b0d339ba318 c6bd3e6dfec982c8 fe5d9891d8ee0591 793ec1dab91d3d6d a673f7d6c0fba56c 2ce0f1295b4a2e1c e591b7bdd8b8f19c 2db69048ae0fccf9 88358dfb7b334dc0 bb7a81c8bf294960 60195dcd676b177d 34611c2f525f9420 1801698b266acfd9 05f30e331f47153c 74e3ef5d3c0a1ec9 ba8d0f1832951956 46aadc4f24062307 5d20ab58606be1f6 4a45c18d94dc7215 1686952c4115f057 1f0e7058be4530ce b22e8be962c3aab4 7a4ab310c0b9bc32 bd076392ffdf7179 e8cd30679deae770 e5b62d8ceb4f5fcb 20cc1acafa17bf5e d4ac331045a5c56d 1b165c3f50c5e7d2 0862ae208600f7f6 6e79670239b3e0d5 04549273fdb0d686 596a24a5da52d5b7 c062fd62dba402ca 32dd845972945a5d 6d63be68f8339b74
xIeN3YM1cGX2rAPx,652bcb7c79a9ffc9 e5d98601fa443b20 ec550066479def52 5f0988ad6b72e921 5f02289363ba7b62 6100a1e3589b5597 51af38dcf89dddae 21aad06c11f938d7 6d7db7717bda383b 2c2ab2c6f35c4ffd ab265c18e06f694e 4fd0f0415d102c0c 39346dbfd6a36af5 1b13aad7b551717c 1396172f38ca8461 e3561aa2f0530d9d dc21ffc2b75400b7 5a9c69c694601350 840025e2866ae9dc 3539739f8f3f82a9 143dd19761b46511 ae120ee9c2031112 d565f337772727d0 5bb889254179fd06 5b87238118b880a0 779e4a1d55f6ae8e 965873205bfdeb37 9402dec8492077a2 ae7a53dedea078b0 f579efb3aabebbb7 f554d5dd8544701d cf3f5379b86cfe5d 9f6d0a4f83c96660 c2aca5a5ed6a9142 c9fbfa2d774352cd dbb8c88fd9f04dfe 80ac936fa06f81d8 896a3a2f064ba0ed 7558508f5c08eaf5 8573dda80d0f51c3 bcbc4682e1eb9c76 ed5386013135fc2b 27af6b5a09c71ed7 0733726004ba88aa defdace9ebf4415e ae39208947576378 93c590a715eedc27 fc6722129960a7ce 045fd9a2f4a3a0b4 d0a79bbd26ec5bd7
euOZxMbRpJRB4ywU,3dcd6014df80316d 6e19694b6adcc2fb e9326515906416f7 0c1056216014f8f1 695318716ae3e974 6cbce9e9ea392a5e 2bea62c900e73a33 6da29c8628a1afbe 7f193e721598f581 66bee7cf0e134046 f86d15007408e732 e54137a6d9ced780 53323e71999bdf31 5c661b379a8e49f3 7b6f0e634e305f6a 8c03b8348cb87249 182b2a20dedec6ba e1b129c32a16e896 37ec1dcb7b75ff72 d498f9be8e0493b8 2ad5fb721071c344 f9ee5ae167a1dcfd 53940227352649a1 e57c980ca6dfb102 13f9f0476d3f3393 999732347580dd00 b7b9331eaa628d8b fa0c9da4256910f2 97ac0228fcbf4a4e a950cf8922395460 35f6b0fd78957079 7753aa39eb15167b a2005c90fe57ca7b 48b1b498a9e9a537 8f5fdd777156dd7e b55f372f7009c8d6 51268487b79d3aca 4eefb051c5969b11 15abbcd622771ac1 c83164d77ccf0af4 a6f999b1496e1b05 3dd73540efd150b5 e93e0fd688cd4006 e47c0d6616e55f38 be5d04665845fa95 b56f88c327f330d8 078e4794e79b3672 81e6598c1444b7ea 4f97cc58ca48a541 4e8bcd142419ff9e
sYvaPnFl4Vyrw0VF,bd2ebb5f41ca2080 12b3be21d66496ff 3e33b54c21c5e666 4a6733a834ee4db2 37948e03191da8ca c062a79e411b30d4 96c4e19e59f99b80 ebe55ab3605c0b58 32d0fc818f99dcd3 4efc59df60df7999 63b2dd5a8262a327 617d5beeeb2b8cb0 63f580a1cd7889eb 039607b41216ba3a 7df3eadf0963ae0f d848c2763cb630d7 5cf2e4c5ffc81395 a985f8380c9c5d6d ee1eeb140e10b65d 6613f142aa8dc618 a5f5d3e8295ecd3c 4967094a07cc6606 4244dcf011749424 744e1c2bfe476269 a5504d9922cd810e c132d413d3fed6a4 508c14edc426160f 4ea73bc5de3525a2 02af74d0a8896340 d05e56709a2f488d 6f53afec9f1e0ce4 532af4b988eb4910 1a44807b50a25d5d 010df63742ee14da d5edee8c7b349299 dde564bf325c07c2 f9c3e172cdc03032 87dccfd22e4152d4 05424dd645ac00ed ba16a1b2f2a4d757 84cac259435e0081 2e93cf410f8e7927 a64d84471aa47b51 5d58bf810d7c3639 48341ff018e6fb3b dacba8778930a9b8 09abca9f17e01f0e e84a23e62b9ce837 c07c88e15f7859be 63cd7c300c8e6a64
mGrfhotPLscYYYKW,5f9c202f990bced1 8c39da566fffb6d2 61e2607ae8e3d2b4 26b580572147c4d9 b632e26cd8a4293c 2d95d692ed11adc6 bd04ba478d7ad6b6 9a25f2669ab390ec e42fa166d9d7406f 48bde3acaebbb2ad c7b9d944d591b12d b66bce5756a7edf1 73d03c2d3615ec9f 6ddcc898f812b8c6 27e9aec7056cc4cb 498c9ec805c599c0 046ec356dd078f8f 5bd4a09effb57dc6 14818b57b03dfacd cab1eae8607d2b97 d47f30fa556efd03 63447e9f5112b16a 63d2a51550d05068 07741ef6b8438f87 87d4b609df412200 27f529618c1412e2 998bc5a79551f496 d0cee7b967f67d35 14e4fc9a41e24f75 5a815fff9935dcab 6f9592b48508ced3 b1d7a49c93c28ec6 68582a51503a4932 3265462ad7b77480 9c286dd3fedffd42 634a63329fd989d0 aedc89af389f829d ef22097c2c539b66 ff25c0b539cbf80a 1c333bbb7e8fc334 9dc316cb604f59a5 957ddd1e1c683615 360254b532e6635a 3f99bf710d489677 f89e277f94f46cd7 d07e157f6c48efe2 d0baa1eb8fe6f599 8709fe0e8097e167 1851208a09ec233f c225f2e7287a2ece
VDQwEygeOTfUYPaM,80d2fdd3d729524a fbd71b8bcfbe3202 df70d5fba72b1284 efd06bdd7f7c15f6 cdf6d948bb2aae70 085295a03e9fe774 e2fde06152334a05 13552ba62fabd4f4 00f00e4d6c9512a8 efc3c48c647f774c e048313a46699aa3 3ad4e6e59ae50ab6 4b81cd1796f2d4ab 8b67221e01566b4c 20a63ac9da4fb11b 6bc69843c5ca5fd6 16c791cdb03e40fc 579402dadac4912e c6daeb84b3c6598e 018b5f118f46eb24 fe21cbb12a9637a7 b066fb4ef123cc49 d0276238415f19f1 cb87c52d936d883e 50f9c9d5f013d429 7bd26ecdeb27abe6 40eda62c8c94e2ce 6aff9bb5457fec63 1ca63faf1580ecb4 82ec77cdb6f6e624 f553f2cbf08f608e b880725e6b90ebff f47c3ef8174e5d0c f39c41cf01d3bfe7 5c582afd6389e149 796b7388b082255e 7e90bedc4106978a 43dd65a6885844ca 2fa7c10c44d0b756 7f9ad69ed80e15e1 ef0bededdf73d180 9f9561f2d2b9b334 d09d40ad2298611a dc729c02dd7ed5dc 2c1b89653b1a10e6 75ba4510e35fe31c 85972c5a92a95626 8ae3ed7f5874e439 fd22c4b3811bb880 ba59e1b6982b86eb
2mfSnaJ30wtmRK1f,cff7bce7053236d6 fb18cc116a7894d0 a7a451f6c20d2a6a a0b92431cde83519 ed349ab591f3dae5 fdeefe17b1491014 3867846e35abc5af df6fc5af597ec907 4b84a5094949b94f cc28baa170faa74e 5d7a4d5e11aea77a eba06cf0d9be677c f38f898fbc4ef582 c075d931e3f71b69 e6018f99b5935ed0 19d8f477c7705a51 1271e5f58bed851a 14791e7f955d751f ee9aeae9b39e4ffa 779a3bb3414c5ba2 3359c3b36966a5ce 73d6b435e3eb567a fff70320d79c272a 962ca23be9a70394 d7a82c5ded18b8db deb6fc8c3d2c601b 82a0c01880038993 056f763ed1e613f8 4cf98d356b68cf96 9b33c9c50f796499 bf0a3bb0968c28d2 fe3c780decc5c6cb 9695cbfc8bbc4edd 788ac2bd2686bb7c 3f29b85cebd958a9 65c8c5adea237a12 0296dd1b6e31085a 7d9fb52d01a510d9 7472323004efa3a0 5b1255863d1ad850 9d9ac26ac61d7089 f51bbf9abf32c97e ed959d6ebc98ea42 c0f7efec0e289314 1cae4d37ec2bf104 171feb69d67c5bc1 e01f88b9e000077b 1a4ca9c961b8a79c e4a001aead0de545 ff5c8b414c78cb02
91RyjbWPJEvUmqHB,e25c8318e716e5ae 481464562c8c5ecc 1f34381e8ba7971b 641bc48b1e621c17 844ed41f085827a0 72e4077da2dd88fd f76818567b170713 21ab18ad161ccab2 b32668e9964535f7 6dbbe31dae9afe8d 3bb9d05c78b4a5a7 10af5c684fec099c d7b8da0e77626722 166f39983c10aecd 38ca1eed301d8968 7954181048c8d787 311bd0c608681f1d fed74394fd7af6bd e44117a6555f3fa0 fc0fd0a0dfaf6fae 15df05947d069716 3e99cffa0369d47f b40ad4e3848c6b5b 97e31f9a244dec44 9a5cd22704b21397 e70fdfb384d2d72a c5191da32a6651b0 4ba3c9710caa0cb7 33fa3bab472ad4ef 174c62948246ae7d a26f3251c247e60b aea7040c2f7ea317 b025a9c7e370f7aa 23a8cf5d19f952d5 ce10a6705f2bb3a2 b62ff058b205ab52 4430565aedf59f1c 9f65b67764322632 842e74f9d212abd5 27a53dff9e9e2e6c 6f70569252085267 3cf2208852689565 1359bb245dfdc9cd f5324b1f325074ec 23c2e8a311d51824 d10c01cb7d062e6b 868ad605d62b09c5 1091d980d69cef0f af2f7adfd4414960 8794f00d7629a8be
lnKZrBHkpXgyjb1U,b672190c393146f9 3ace7a214a1ae703 f935e5ccd0c56038 19eb2da4df4e5b3c b3d281ea144de97d 36d8e1205e3e7f79 092ae8f4e3f0bacd b5100ed58416a588 34c22b2369d91a2c 4f8e8f2f42c8eba2 e3ed8186e04fc945 cba2b1504ddaeb25 1bfb61df3c9bcc70 664d591557b65dd8 8f990e335bb826fb 94f8f8cc6fe2bac2 5b6e3137e96f936b 9e448ab340c48461 8d3b2473517e1bd5 9a16d47c6c3b55db e6eb06e33e8104a8 4ef3ba412bc6f7fc 549f84b71f48615f fa58e095e15b3cab eb5099c3681e218e f018a23154f6c2e8 0bf357c0858bfdfe 8a262f4c01ebbf33 d57452ad69ef9309 d54b3d5f704dff5d 61e83c693a2c6d03 8f99d7b784ff7d1a aac97229063551fd ab58f2db6dd2562c b2c7f5ae9a7d3ee9 3e53f963121a69d7 700baa8ab3ac537d 43d8607dadfd5391 9506497c09333aaf 19b51a3703cba3f2 c71947470f753eee e95878bf3df028cf a09f98eb1b51e9f4 0366825f0c180156 d9f0a3106fe8a983 41b662ed09e5605c 59eec4c5884a08b1 9e6b1482302d27d7 eac675e4fde9e023 66e8cedf4e986de9
lo5bLU5N4uTA3Oc6,286813a96b4b65eb fd94c9dedda87966 0e3461de941c9dbe 728f8872c5b969c7 05d28ec273ddbde0 2332ab4adfca85cc eab6dec3e1857c35 89e5653fee11cece 8423a356cec86a7f b983396da3d5b743 4170c417ca94f73a 88ff2876ac0deabf 8bfc3c0f8f94d3eb ff7a02d44f86915d c6988f13d30f37dd fbdd1c0ca1963856 4b01e501f41a87eb 8618ba7748b93869 8d01cbc16d195bad 17cd32338d07bd71 14477c69a2b6f83f 82262cace0f55958 178fd2aa02eece0b ae084858f709db2e feb4a10d26963d58 816667af6bef1cc9 9e183b792ee2741b 42fa06bf89c485a2 804b7f47e9fe2ddb ac54b965fe778336 c9e4f33da58e2732 7d0641e1c5349dd9 c32dfaff36a1817c 803e1861caed04cd c1603203c96424ff e41bd6a4d44d3699 ec3aec369f359590 eb477fc08f0991b5 162eea3e884ce73a 9f2b99966d5747c0 77f20a6b00a98b8b 34a5dacb26eb4e80 1644aad262e7b157 d69f3a57d2558b1e 2dbe04f9ebbe54f9 b0a0bc3703a86833 9809b8065bafac9e 95d07565e8300a1f 1932af65ab060841 553cd422752d7485
7OCwiemOiBxYr7wF,a835dea6e91cf1bf 3a22e9fbfd8b4c6a 33646a63135c807d cd333512d145109a d3ab625f0f61bb44 34be5edb630250da 49e6293b77e6baf6 8ff30e81f08cdf57 22a6c0460c70147f 8f43d361d3c3d336 a335a0646e6c20d5 d1490c1eaff8a687 9f448cd0ff1b9f4d b88b280afefc8a25 181a0dd9e303cfd7 183c9ece0a389011 ad01cbe88b75e966 d5a4848b0eeefca2 4bd46e066742be71 318f0d64ea27d91f c893fbe80c46bd42 c8cded0807c77d02 0095dccd82593433 20e4127461bef756 cb4888951c84fbb5 b07e9c8f50cfbb2d 7f26b8e3d4fb73a3 53e2477e20843b72 596896dd6fc99709 2512b1f9da94baa5 b50e2d215e913156 2a6536ea942c9971 79b420e5a9836e86 4e1f59a96a2ca459 6cbf391f2a4f2e28 431d754f96ef6799 975310bea6b53c8d e8655abb61a6072d 808ae8960c1ea25a d53f5921332b7bda 1f0ddcaf855e6c8c f4509d674e3934e3 729feae9a10df8f1 be16bd96d6d8d7a5 9ae43044806490d6 d13c0732edeb3ad2 68cd4d8f55645573 33417d9c3fbd687b 60c0532dd0ed46c5 4b77a5cf18edc200
wUGyfP2RDKdjziSq,7602fa176bd6c193 487bc17973f4ce36 c711d332159f038a 50471e53bd57eb3e 474f086883b77d47 81264fa89a71cdb5 2dae6483a1f2429e ac6ff6577d3c0e14 097a32a27cb78fb5 c9ec0272b53ef8bf 23ebccf5b40beb23 44cf9b6040bf76aa a394d549459a007f abc62bae3444a954 663d3a7622b627a0 db854d6229431c88 3f5ffc7fcbbd2b96 4405783dfc7b996b 79ecfefe7f56d38b 13871843072c3d3d 73b00b08b97cae7d 0587214fca289e59 63b6973d05bcbcc6 fb49e1a0e016553c fec2644eb97242d8 01075d100d9a666d 647b9e959de5782e 83dbf751db673c88 1cc14173ebbcc693 6e0f3fe79496f2f6 fa343673bafbc0e5 c4ba116d68a1c8ff ef0e4fd685185a76 c1dc7e1e972891c7 6ccc67c0b07a0b78 9d0c009fcdab71a7 9e378019698cd01f 389c8c5e405f6035 78c7e1d605b79be5 c8b8d61b91880c2f 4c9b91525ed093fc cb839334e9d29272 9aebce3ec818c484 8af9dd4e79c40b99 dc2be6d97fc6981a c16934a270622ef1 a5df3e6d32fcfce7 0915c9e6a87a41e7 43e988c07e5b171d 61d0a849fb1ee828
